BSPlotNumber,SampleYear,_D,ACMA_D,ACMA_L,ACMA_M,ADFA_D,ADFA_M,AECA_D,AECA_L,AECA_M,ALRU_L,ARCsp_D,ARCsp_L,ARCsp_M,ARME_D,ARME_L,ARME_M,ARTCA_D,ARTCA_L,BAPI_D,BAPI_L,BAPI_M,CEAsp_D,CEAsp_L,CEAsp_M,CELE_L,CELE_M,CEOL_D,CEOL_L,CEOL_M,CEPA_D,CEPA_L,CEPA_M,CETH_D,CETH_L,CETH_M,ERAR_D,ERAR_L,ERAR_M,ERCA_D,ERCA_L,ERCA_M,GAEL_L,GENMO_D,GENMO_L,GENMO_M,HEAR_D,HEAR_L,HEAR_M,LAVE_L,LIDE_D,LIDE_L,LIDE_M,LOHI_D,LOHI_L,LOHI_M,LONsp_D,LONsp_M,LUAL_L,LUAL_M,MIAU_D,MISSING_D,MISSING_L,MISSING_M,PICOU_D,PICOU_L,PILA_L,PINsp_L,PIPO_D,PIPO_L,PIPO_M,PLRA_D,PLRA_L,PLRA_M,PSME_D,PSME_L,PSME_M,QUAG_D,QUAG_L,QUAG_M,QUCH_D,QUCH_L,QUCH_M,QUERsp_D,QUERsp_L,QUERsp_M,QUKE_D,QUKE_L,QUKE_M,QULO_D,QULO_L,QULO_M,QUPA_D,QUPA_L,QUPA_M,QUWI_L,RHCA_D,RHCA_L,RHCA_M,RHIL_D,RHIL_L,RHIL_M,RIBsp_L,RIBsp_M,RIGsp_D,RIGsp_L,RIGsp_M,RISA_D,RISA_L,RISA_M,SALsp_L,SAME_D,SAME_L,SAME_M,SESE_D,SESE_L,SESE_M,TODI_D,TODI_L,TODI_M,TREEsp_L,UMCA_D,UMCA_L,UMCA_M,VAOV_D,VAOV_L,VAOV_M,XXsp_D,XXsp_M
BS274,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113097,0,0,0,0,0.020689726,0,0,0.003103106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366186087,1.998245233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038775075,0.000402124,0,0.001220508,7.85398E-05,0,0,0,0,0,0,0,0,0,0,0.001242499,0.008307935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS276,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838836731,0.556498111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011289304,6.52610973,0,0,0,0,0,0,0,0,0,0,0,0,0
BS276,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122006302,0,0.011078817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060689236,6.472009194,0.004700604,0,0,0,0,0,0,0,0,0,0,0,0
BS276,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774402,0.000132732,0,0,0,0,0,0,0,0,0,0,0,0,0.019079661,0,0,0,0,0,0.10214173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787657089,0.031349141,0.149937881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046321174,7.076229628,0.014701856,0,0,0,0,0,0,0,0,0,0,0,0
BS277,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254469,1.090002139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066519241,4.842823817,0,0,0,0,0,0,0,0,0,0,0,0,0
BS277,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435759739,0.644352675,0.010131628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056858852,4.828631684,0.000628318,0,0,0,0,0,0,0,0,0,0,0,0
BS277,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131290188,0.011206837,0.624625061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031197669,1.903162656,0.03155413,0,0,0,0,0,0,0,0,0,0,0,0
BS278,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001322609,0.937209339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301421423,0.564513092,0,0,0,0,0,0.000314159,0.38777902,0,0,0,0,0,0
BS278,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02047924,0.914801948,0.004712385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319793442,0.548300132,0.001119977,0,0,0,0,0.000660519,0.38743266,0,0,0,0,0,0
BS278,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016875836,0.997568708,0.008307935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197684551,0.586514433,0.001555087,0,0,0,0,0.000694291,0.421683059,0,0,0,0,0,0
BS278,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016313491,0.985191628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183592949,0.604984626,0.00095897,0,0,0,0,0.000660519,0.445242628,0,0,0,0,0,0
BS278,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576887816,0.437931363,0.006065625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304477405,0.710124218,0.010496052,0,0,0,0,0,0.450277026,0.000660519,0,0,0,0,0
BS278,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732775868,0.184745127,0.016977152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035046007,0.686681674,0.002969588,0,0,0,0,0.04145328,0.420604709,0,0,0,0,0,0
BS279,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741164211,8.25854896,0,0,0,0,0,0,0,0,0,0,0,0,0
BS279,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364002682,8.175627478,0.009743641,0,0,0,0,0,0,0,0,0,0,0,0
BS279,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370949522,7.634934706,1.884742728,0,0,0,0,0,0,0,0,0,0,0,0
BS281,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016971655,0.035299691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019109507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.050540926,7.395251809,0,0,0,0,0,0.003534289,0.061547675,0,0,0,0,0,0
BS282,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012271836,0.012640973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001963494,1.529879717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121748393,0.051730992,0,0,0,0,0,0
BS282,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02717868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005630515,1.549737708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398E-05,0,0,0,0.173368644,0,0.000600829,0,0,0,0,0
BS282,2011,0,0,0,0,0,0,0,0,0,0,0,0.000176714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001822122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028868856,0.000653451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025606315,1.619390685,0,0,0,0,0,0.000132732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398E-05,0,0,0,0.158212043,0.011215476,0.005753822,0,0,0,0,0
BS282,2014,0,0,0,0,0,0,0,0,0,0,0,0.000254469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002960949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013941591,0.003790328,0.012271836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022288796,1.618369668,0.002042819,0,0,0,0,0.000132732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132732,0,0,0,0.107458871,0.026423128,0.03300633,0,0,0,0,0
BS282,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004927584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010074294,0.013086293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233420922,1.528085869,0,0,0,0,0,0,0,0.000132732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398E-05,0,0.092571662,0.052956997,0.043368865,0,0,0,0,0
BS282,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008753255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008434384,0,0.004301622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037393859,0.586512076,0.018668899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017695006,0.001282554,0.04127578,0,0,0,0,0
BS283,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129951085,1.411002737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452389,0.125852881,0,0,0,0,0,0,0,0,0,0,0,0,0
BS283,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421583314,1.117361461,0.002553327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029439054,0.09188601,0.004980206,0,0,0,0,0,0,0,0,0,0,0,0
BS283,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388203135,0.744169629,0.003630893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034636,0,0.02368052,0.110865926,0.004980206,0,0,0,0,0,0,0,0,0,0,0,0
BS283,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367566,0,0,0,0,0,0,0,0,0,0,0,0,0.003297884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766694829,0.347166901,0.001241713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005764032,0,0.135083658,0.074714864,0.000113097,0,0,0,0,0,0,0,0,0,0,0,0
BS283,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380918,0.018314684,0,0,0,0,0,0,0,0,0,0,0,0.003745561,0.015170738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33478148,0.379418629,0.037648029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011959248,0,0.125709153,0.224021285,0.011144791,0,0,0,0,0,0,0,0,0,0,0,0
BS283,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001775784,0.023384425,0,0,0,0,0,0,0,0,0,0,0,0.001523671,0.020979538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.462434492,0.393922399,0.034885001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012425774,0,0.084496205,0.342507137,0,0,0,0,0,0,0,0,0,0,0,0,0
BS287,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072206305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05103513,0.91493468,0,0,0,0,0,0,0,0,0,0,0,0.240296292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS292,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002042819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907504333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS292,2009,0,0,0,0,0,0,0,0,0,0,0.000176714,0.001320253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002042819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907504333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS292,2011,0,0,0,0,0,0,0,0,0,0,0.000176714,0.001809556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004071501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989098494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS292,2014,0,0,0,0,0,0,0,0,0,0,0.000176714,0.001734943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005410603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043005226,1.962532423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS293,2006,0,0,0,0,0,0,0.12145544,0.318657757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380132,0.535439248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13998925,0.566150646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254469,0,0,0,0,0,0.010811782,1.112249309,0,0,0,0,0,0
BS294,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211555456,0.448707802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448303322,0.252050551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262575663,0,0,0,0,0,0
BS295,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340032758,5.022402599,0,0,0,0,0,0,0,0,0,0,0,0,0
BS295,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.340032758,5.022402599,0,0,0,0,0,0,0,0,0,0,0,0,0
BS295,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.557459845,4.791305668,0,0,0,0,0,0,0,0,0,0,0,0,0
BS295,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.480517594,5.030597436,0,0,0,0,0,0,0,0,0,0,0,0,0
BS295,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.448855079,5.060994676,0,0,0,0,0,0,0,0,0,0,0,0,0
BS295,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.180782419,5.156089034,0.099357496,0,0,0,0,0,0,0,0,0,0,0,0
BS296,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073199,0.168633483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.494931994,0,0,0,0,0,0.001256636,0.003403913,0,0,0,0,0,0
BS296,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002991579,0.154453131,0.011920763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.494931994,0,0,0,0,0,0.00330888,0,0.001351669,0,0,0,0,0
BS296,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152022325,0,0.032553941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003912065,4.486274558,0,0,0,0,0,0.005024188,0,0.00330888,0,0,0,0,0
